skill	fixture_key	game_scores_A_minus_D	game_n	game_mean	game_sd	candidate	deterministic	sim_n	sim_mean	sim_sd	central95_low	central95_high	p	individual_score_errors_if_deterministic	initial_attacker	initial_defender
hero:Lynn:SongOfLion	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	marksman_only	False	1000	549.894	1.6405655901107539	547	552	0.869557		600	1800
hero:Lynn:SongOfLion	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	hero_damage_bucket	False	1000	550.982	1.7913360614035936	547	555	0.957002		600	1800
hero:Lynn:SongOfLion	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	current	False	1000	-185.632	20.046157348091022	-222	-142	0.291085		4500	600
hero:Lynn:SongOfLion	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	omit	False	1000	-99	0	-99	-99	5e-05		4500	600
hero:Lynn:SongOfLion	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	marksman_only	False	1000	-162.511	15.350163077521563	-194	-134	0.0088		4500	600
hero:Lynn:SongOfLion	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	hero_damage_bucket	False	1000	-185.632	20.046157348091022	-222	-142	0.291085		4500	600
hero:Lynn:SongOfLion	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	current	False	1000	-402.802	2.2891124996461083	-408	-399	0.39143		1200	450
hero:Lynn:SongOfLion	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	omit	False	1000	-397.549	1.212051182115694	-400	-395	5e-05		1200	450
hero:Lynn:SongOfLion	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	marksman_only	False	1000	-401.25	2.076490262874308	-405	-397	0.038948		1200	450
hero:Lynn:SongOfLion	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	hero_damage_bucket	False	1000	-402.974	2.344102988099895	-408	-399	0.538673		1200	450
hero:Lynn:SongOfLion	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	current	False	1000	5040.138	219.08047656331945	4596	5407	0.376931		8100	2560
hero:Lynn:SongOfLion	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	omit	False	1000	5605	0	5605	5605	5e-05		8100	2560
hero:Lynn:SongOfLion	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	marksman_only	False	1000	5605	0	5605	5605	5e-05		8100	2560
hero:Lynn:SongOfLion	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	hero_damage_bucket	False	1000	5207.01	162.42452902079643	4842	5433	0.110894		8100	2560
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		current	False	1000	-550.973	1.748521755177303	-555	-547	0.249938		1800	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		omit	False	1000	-544.94	1.9530013349238207	-549	-541	5e-05		1800	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		enemy_infantry_only	False	1000	-545.194	1.9698335574977581	-549	-541	5e-05		1800	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		normal_only	False	1000	-550.973	1.748521755177303	-555	-547	0.249938		1800	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	current	False	1000	550.946	1.8128348988174225	547	555	0.861557		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	omit	False	1000	544.922	1.982383879536432	541	549	0.00045		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	enemy_infantry_only	False	1000	545.193	1.990908012620045	541	549	0.00035		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	normal_only	False	1000	550.946	1.8128348988174225	547	555	0.861557		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	current	False	1000	550.982	1.7913360614035936	547	555	0.957002		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	omit	False	1000	544.928	1.9856381238178238	541	549	5e-05		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	enemy_infantry_only	False	1000	545.207	1.9809278318694752	541	549	0.0001		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	normal_only	False	1000	550.982	1.7913360614035936	547	555	0.957002		600	1800
hero:Lynn:MelancholicBallad	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	current	False	1000	-185.632	20.046157348091022	-222	-142	0.291085		4500	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	omit	False	1000	-62.499	49.045054963945326	-118	-10	0.00025		4500	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	enemy_infantry_only	False	1000	-103.374	28.65832206224614	-135	-53	0.0002		4500	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	normal_only	False	1000	-185.632	20.046157348091022	-222	-142	0.291085		4500	600
hero:Lynn:MelancholicBallad	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	current	False	1000	-402.802	2.2891124996461083	-408	-399	0.39143		1200	450
hero:Lynn:MelancholicBallad	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	omit	False	1000	-397.035	2.5507413199462814	-402	-393	0.00015		1200	450
hero:Lynn:MelancholicBallad	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	enemy_infantry_only	False	1000	-397.331	2.5545968302190087	-403	-393	0.0001		1200	450
hero:Lynn:MelancholicBallad	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	normal_only	False	1000	-402.802	2.2891124996461083	-408	-399	0.39143		1200	450
hero:Lynn:MelancholicBallad	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	current	False	1000	5040.138	219.08047656331945	4596	5407	0.376931		8100	2560
hero:Lynn:MelancholicBallad	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	omit	False	1000	5589.437	61.48351204390695	5465	5699	0.0001		8100	2560
hero:Lynn:MelancholicBallad	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	enemy_infantry_only	False	1000	5559.351	62.108318623532554	5436	5670	5e-05		8100	2560
hero:Lynn:MelancholicBallad	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	normal_only	False	1000	5040.138	219.08047656331945	4596	5407	0.376931		8100	2560
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		current	False	1000	-550.973	1.748521755177303	-555	-547	0.249938		1800	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		omit	False	1000	-548.791	1.6643584617170273	-552	-546	0.012349		1800	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		max_stack	False	1000	-549.03	1.7011742985343967	-552	-546	0.023099		1800	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#0	-553	1	-553		all_own	False	1000	-552.418	1.6643455308456923	-555	-549	0.664017		1800	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	current	False	1000	550.946	1.8128348988174225	547	555	0.861557		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	omit	False	1000	548.789	1.766805195996589	546	552	0.40478		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	max_stack	False	1000	549.069	1.8438109009978976	546	552	0.543773		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#1	552,549	2	550.5	2.1213203435596424	all_own	False	1000	552.456	1.6723817927915887	549	555	0.260087		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	current	False	1000	550.982	1.7913360614035936	547	555	0.957002		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	omit	False	1000	548.785	1.6496958800022816	546	552	0.165592		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	max_stack	False	1000	549.08	1.764288160339105	546	552	0.247038		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/logan_lynn_combo.json#2	552,550	2	551	1.4142135623730951	all_own	False	1000	552.432	1.6715771505288437	549	555	0.418329		600	1800
hero:Lynn:OonaiCadenza	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	current	False	1000	-185.632	20.046157348091022	-222	-142	0.291085		4500	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	omit	False	1000	42.59	245.5229957487516	-95	811	0.013549		4500	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	max_stack	False	1000	-59.973	98.48548960462477	-137	245	0.0017		4500	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/lynn_solo.json#0	-167,-200,-191,-199,-149	5	-181.2	22.387496510329154	all_own	False	1000	-213.4	18.67679905184027	-246	-172	0.0006		4500	600
hero:Lynn:OonaiCadenza	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	current	False	1000	-402.802	2.2891124996461083	-408	-399	0.39143		1200	450
hero:Lynn:OonaiCadenza	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	omit	False	1000	-400.914	2.346083568014606	-406	-396	0.119944		1200	450
hero:Lynn:OonaiCadenza	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	max_stack	False	1000	-401.731	2.303898206724199	-407	-397	0.20704		1200	450
hero:Lynn:OonaiCadenza	testcases/emulator_verified/molly_lynn_combo.json#0	-399,-404,-402,-401,-408	5	-402.8	3.420526275297414	all_own	False	1000	-403.535	2.3004493185173733	-408	-400	0.545773		1200	450
hero:Lynn:OonaiCadenza	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	current	False	1000	5040.138	219.08047656331945	4596	5407	0.376931		8100	2560
hero:Lynn:OonaiCadenza	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	omit	False	1000	5040.138	219.08047656331945	4596	5407	0.376931		8100	2560
hero:Lynn:OonaiCadenza	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	max_stack	False	1000	5040.138	219.08047656331945	4596	5407	0.376931		8100	2560
hero:Lynn:OonaiCadenza	testcases/emulator_verified/wos444_gordon_s22_all_enemy_damage_dealt_hero_nc.json#0	5274,4736,5021,5290,5006	5	5065.4	228.01491179306674	all_own	False	1000	5040.138	219.08047656331945	4596	5407	0.376931		8100	2560
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#0	-394,-392	2	-393	1.4142135623730951	current	False	1000	-392.955	2.926694473384687	-399	-387	0.926254		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#0	-394,-392	2	-393	1.4142135623730951	omit	False	1000	-390.184	2.944624732425985	-396	-384	0.231638		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#0	-394,-392	2	-393	1.4142135623730951	omit_offense	False	1000	-391.973	2.8590987120848927	-398	-386	0.828909		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#0	-394,-392	2	-393	1.4142135623730951	omit_protection	False	1000	-391.214	3.0194902419649243	-397	-385	0.563022		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#0	-394,-392	2	-393	1.4142135623730951	infantry_only	False	1000	-392.104	2.8954390975407476	-398	-386	0.944653		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#0	-394,-392	2	-393	1.4142135623730951	all_own	False	1000	-393.541	2.982148925223582	-399	-387	0.897605		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#1	-349	1	-349		current	False	1000	-353.342	2.7663493432118513	-357	-348	0.309935		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#1	-349	1	-349		omit	False	1000	-347.652	2.0550228999013895	-354	-343	0.658117		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#1	-349	1	-349		omit_offense	False	1000	-350.659	1.9976760772732134	-357	-346	0.442728		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#1	-349	1	-349		omit_protection	False	1000	-350.395	2.8832773519535624	-354	-345	0.19939		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#1	-349	1	-349		infantry_only	False	1000	-350.995	2.4406826774351287	-357	-346	0.465277		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#1	-349	1	-349		all_own	False	1000	-354.615	1.4102353575782047	-357	-352	0.0003		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#2	-389,-391	2	-390	1.4142135623730951	current	False	1000	-393.047	2.916727326696556	-399	-387	0.19194		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#2	-389,-391	2	-390	1.4142135623730951	omit	False	1000	-390.254	2.983015652386427	-396	-385	0.9902		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#2	-389,-391	2	-390	1.4142135623730951	omit_offense	False	1000	-392.053	2.903898005031103	-398	-387	0.445578		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#2	-389,-391	2	-390	1.4142135623730951	omit_protection	False	1000	-391.301	3.0105584967680787	-397	-385	0.834358		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#2	-389,-391	2	-390	1.4142135623730951	infantry_only	False	1000	-392.153	2.889626436226829	-398	-387	0.431228		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/alonso_norah_combo.json#2	-389,-391	2	-390	1.4142135623730951	all_own	False	1000	-393.615	2.919468838384535	-399	-387	0.116194		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/bahiti_norah_combo_nc.json#0	269	1	269		current	False	1000	199.795	136.60894912113187	-78	398	0.750962		1800	600
hero:Norah:CombinedArms	testcases/emulator_verified/bahiti_norah_combo_nc.json#0	269	1	269		omit	False	1000	525.196	106.16905128827072	301	667	0.015149		1800	600
hero:Norah:CombinedArms	testcases/emulator_verified/bahiti_norah_combo_nc.json#0	269	1	269		omit_offense	False	1000	345.447	123.34481397340599	98	572	0.424929		1800	600
hero:Norah:CombinedArms	testcases/emulator_verified/bahiti_norah_combo_nc.json#0	269	1	269		omit_protection	False	1000	416.809	125.87284254950112	140	615	0.291035		1800	600
hero:Norah:CombinedArms	testcases/emulator_verified/bahiti_norah_combo_nc.json#0	269	1	269		infantry_only	False	1000	352.095	118.75056071728964	117	578	0.40458		1800	600
hero:Norah:CombinedArms	testcases/emulator_verified/bahiti_norah_combo_nc.json#0	269	1	269		all_own	False	1000	70.692	149.9616071520294	-87	342	0.19714		1800	600
hero:Norah:CombinedArms	testcases/emulator_verified/gwen_norah_combo_nc.json#0	2668	1	2668		current	False	1000	2691.9	57.18074533999742	2581	2795	0.737763		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/gwen_norah_combo_nc.json#0	2668	1	2668		omit	False	1000	2750.333	45.35885290146273	2652	2824	0.064247		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/gwen_norah_combo_nc.json#0	2668	1	2668		omit_offense	False	1000	2718.486	57.363859845868255	2607	2820	0.346833		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/gwen_norah_combo_nc.json#0	2668	1	2668		omit_protection	False	1000	2725.711	45.40606997076702	2628	2800	0.223689		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/gwen_norah_combo_nc.json#0	2668	1	2668		infantry_only	False	1000	2719.491	56.626924051439744	2609	2821	0.376181		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/gwen_norah_combo_nc.json#0	2668	1	2668		all_own	False	1000	2651.775	60.198324006679826	2536	2781	0.59957		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/norah_greg_combo.json#0	-363,-366,-369,-366,-366	5	-366	2.1213203435596424	current	False	1000	-366.422	2.4086755110885743	-372	-362	0.933603		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/norah_greg_combo.json#0	-363,-366,-369,-366,-366	5	-366	2.1213203435596424	omit	False	1000	-362.659	2.594889680208476	-367	-356	0.00885		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/norah_greg_combo.json#0	-363,-366,-369,-366,-366	5	-366	2.1213203435596424	omit_offense	False	1000	-365.257	2.499039054556001	-369	-359	0.834008		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/norah_greg_combo.json#0	-363,-366,-369,-366,-366	5	-366	2.1213203435596424	omit_protection	False	1000	-363.887	2.477573282340879	-370	-360	0.058747		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/norah_greg_combo.json#0	-363,-366,-369,-366,-366	5	-366	2.1213203435596424	infantry_only	False	1000	-365.378	2.5392053015783524	-370	-359	0.852807		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/norah_greg_combo.json#0	-363,-366,-369,-366,-366	5	-366	2.1213203435596424	all_own	False	1000	-367.298	2.597295120301505	-373	-363	0.566272		1200	450
hero:Norah:CombinedArms	testcases/emulator_verified/norah_hector_zinman_combo.json#0	-270,-271,-269,-270,-272	5	-270.4	1.140175425099138	current	False	1000	-269.546	1.4352504812554256	-272	-267	0.469127		1200	300
hero:Norah:CombinedArms	testcases/emulator_verified/norah_hector_zinman_combo.json#0	-270,-271,-269,-270,-272	5	-270.4	1.140175425099138	omit	False	1000	-268.11	1.509363501009	-271	-265	0.00185		1200	300
hero:Norah:CombinedArms	testcases/emulator_verified/norah_hector_zinman_combo.json#0	-270,-271,-269,-270,-272	5	-270.4	1.140175425099138	omit_offense	False	1000	-269.007	1.4611933773755292	-272	-266	0.082596		1200	300
hero:Norah:CombinedArms	testcases/emulator_verified/norah_hector_zinman_combo.json#0	-270,-271,-269,-270,-272	5	-270.4	1.140175425099138	omit_protection	False	1000	-268.661	1.480632051277861	-272	-266	0.021499		1200	300
hero:Norah:CombinedArms	testcases/emulator_verified/norah_hector_zinman_combo.json#0	-270,-271,-269,-270,-272	5	-270.4	1.140175425099138	infantry_only	False	1000	-269.148	1.4374150973751985	-272	-266	0.140893		1200	300
hero:Norah:CombinedArms	testcases/emulator_verified/norah_hector_zinman_combo.json#0	-270,-271,-269,-270,-272	5	-270.4	1.140175425099138	all_own	False	1000	-269.867	1.4245491709099882	-273	-267	0.889306		1200	300
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_inf_only_A.json#0	643,643,646,645	4	644.25	1.5	current	False	1000	643.944	2.8476258484873043	639	650	0.925004		1000	150
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_inf_only_A.json#0	643,643,646,645	4	644.25	1.5	omit	False	1000	674.323	2.3892215006941764	669	679	0.0001		1000	150
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_inf_only_A.json#0	643,643,646,645	4	644.25	1.5	omit_offense	False	1000	657.365	2.467359492020331	652	662	0.00015		1000	150
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_inf_only_A.json#0	643,643,646,645	4	644.25	1.5	omit_protection	False	1000	661.012	4.66257392387461	653	667	0.0001		1000	150
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_inf_only_A.json#0	643,643,646,645	4	644.25	1.5	infantry_only	False	1000	657.39	2.5982014261120328	652	662	5e-05		1000	150
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_inf_only_A.json#0	643,643,646,645	4	644.25	1.5	all_own	False	1000	629.684	3.317400962975253	624	636	0.0001		1000	150
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_A.json#0	1780	1	1780		current	False	1000	1782.706	15.353543411711039	1751	1811	0.977551		2000	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_A.json#0	1780	1	1780		omit	False	1000	1782.706	15.353543411711039	1751	1811	0.977551		2000	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_A.json#0	1780	1	1780		omit_offense	False	1000	1782.706	15.353543411711039	1751	1811	0.977551		2000	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_A.json#0	1780	1	1780		omit_protection	False	1000	1782.706	15.353543411711039	1751	1811	0.977551		2000	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_A.json#0	1780	1	1780		infantry_only	False	1000	1782.706	15.353543411711039	1751	1811	0.977551		2000	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_A.json#0	1780	1	1780		all_own	False	1000	1769.338	16.21569316140092	1736	1799	0.543573		2000	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_D.json#0	821,827,834	3	827.3333333333334	6.506407098647712	current	False	1000	829.412	5.429340082711129	818	840	0.544323		1500	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_D.json#0	821,827,834	3	827.3333333333334	6.506407098647712	omit	False	1000	829.412	5.429340082711129	818	840	0.544323		1500	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_D.json#0	821,827,834	3	827.3333333333334	6.506407098647712	omit_offense	False	1000	829.412	5.429340082711129	818	840	0.544323		1500	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_D.json#0	821,827,834	3	827.3333333333334	6.506407098647712	omit_protection	False	1000	829.412	5.429340082711129	818	840	0.544323		1500	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_D.json#0	821,827,834	3	827.3333333333334	6.506407098647712	infantry_only	False	1000	829.412	5.429340082711129	818	840	0.544323		1500	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_s2_splash_D.json#0	821,827,834	3	827.3333333333334	6.506407098647712	all_own	False	1000	780.731	5.95803131387686	769	793	0.00015		1500	200
hero:Norah:CombinedArms	testcases/emulator_verified/norah_solo.json#0	2731,2750,2703,2787,2704,2833,2764	7	2753.1428571428573	46.67414906001169	current	False	1000	2740.246	53.09716369819383	2627	2835	0.879856		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/norah_solo.json#0	2731,2750,2703,2787,2704,2833,2764	7	2753.1428571428573	46.67414906001169	omit	False	1000	2799.151	52.043027157109876	2693	2892	0.017999		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/norah_solo.json#0	2731,2750,2703,2787,2704,2833,2764	7	2753.1428571428573	46.67414906001169	omit_offense	False	1000	2762.066	53.21723139846455	2649	2856	0.952152		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/norah_solo.json#0	2731,2750,2703,2787,2704,2833,2764	7	2753.1428571428573	46.67414906001169	omit_protection	False	1000	2778.047	52.135274794306774	2672	2871	0.375931		4069	600
hero:Norah:CombinedArms	testcases/emulator_verified/norah_solo.json#0	2731,2750,2703,2787,2704,2833,2764	7	2753.1428571428573	46.67414906001169	infantry_only	False	1000	2761.647	52.99665117756055	2648	2856	0.959752		4069	600
