skill	fixture_key	game_scores_A_minus_D	game_n	game_mean	game_sd	candidate	deterministic	sim_n	sim_mean	sim_sd	central95_low	central95_high	p	individual_score_errors_if_deterministic	initial_attacker	initial_defender
hero:Gatot:GoldenGuard	testcases/gatot_verified/s16-7500-inf-vs-5000-inf.json#0	-2513	1	-2513		all_own	True	1	-2514	0	-2514	-2514		[-1]	7500	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-4950-vs-1000.json#0	4043	1	4043		current	True	1	4038	0	4038	4038		[-5]	4950	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-4950-vs-1000.json#0	4043	1	4043		omit	True	1	4947	0	4947	4947		[904]	4950	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-4950-vs-1000.json#0	4043	1	4043		all_own	True	1	4038	0	4038	4038		[-5]	4950	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5000-vs-1000.json#0	4327	1	4327		current	True	1	4321	0	4321	4321		[-6]	5000	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5000-vs-1000.json#0	4327	1	4327		omit	True	1	4997	0	4997	4997		[670]	5000	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5000-vs-1000.json#0	4327	1	4327		all_own	True	1	4321	0	4321	4321		[-6]	5000	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5050-vs-1000.json#0	4641	1	4641		current	True	1	4634	0	4634	4634		[-7]	5050	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5050-vs-1000.json#0	4641	1	4641		omit	True	1	5047	0	5047	5047		[406]	5050	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5050-vs-1000.json#0	4641	1	4641		all_own	True	1	4634	0	4634	4634		[-7]	5050	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5100-vs-1000.json#0	5017	1	5017		current	True	1	5007	0	5007	5007		[-10]	5100	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5100-vs-1000.json#0	5017	1	5017		omit	True	1	5097	0	5097	5097		[80]	5100	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5100-vs-1000.json#0	5017	1	5017		all_own	True	1	5007	0	5007	5007		[-10]	5100	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5150-vs-1000.json#0	5147	1	5147		current	True	1	5147	0	5147	5147		[0]	5150	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5150-vs-1000.json#0	5147	1	5147		omit	True	1	5147	0	5147	5147		[0]	5150	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s2-health-1.1-5150-vs-1000.json#0	5147	1	5147		all_own	True	1	5147	0	5147	5147		[0]	5150	1000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-1000-inf-3000-marksman-vs-5000-inf.json#0	-2110	1	-2110		current	True	1	-2111	0	-2111	-2111		[-1]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-1000-inf-3000-marksman-vs-5000-inf.json#0	-2110	1	-2110		omit	True	1	-1833	0	-1833	-1833		[277]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-1000-inf-3000-marksman-vs-5000-inf.json#0	-2110	1	-2110		all_own	True	1	-2111	0	-2111	-2111		[-1]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-2000-inf.json#0	3441	1	3441		current	True	1	3440	0	3440	3440		[-1]	4000	2000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-2000-inf.json#0	3441	1	3441		omit	True	1	3474	0	3474	3474		[33]	4000	2000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-2000-inf.json#0	3441	1	3441		all_own	True	1	3440	0	3440	3440		[-1]	4000	2000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-3000-inf.json#0	2959	1	2959		current	True	1	2959	0	2959	2959		[0]	4000	3000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-3000-inf.json#0	2959	1	2959		omit	True	1	3023	0	3023	3023		[64]	4000	3000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-3000-inf.json#0	2959	1	2959		all_own	True	1	2959	0	2959	2959		[0]	4000	3000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-4000-inf.json#0	2365	1	2365		current	True	1	2365	0	2365	2365		[0]	4000	4000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-4000-inf.json#0	2365	1	2365		omit	True	1	2469	0	2469	2469		[104]	4000	4000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-2000-inf-2000-marksman-vs-4000-inf.json#0	2365	1	2365		all_own	True	1	2365	0	2365	2365		[0]	4000	4000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-3000-inf-1000-marksman-vs-5000-inf.json#0	554	1	554		current	True	1	552	0	552	552		[-2]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-3000-inf-1000-marksman-vs-5000-inf.json#0	554	1	554		omit	True	1	1129	0	1129	1129		[575]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s25-3000-inf-1000-marksman-vs-5000-inf.json#0	554	1	554		all_own	True	1	552	0	552	552		[-2]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		current	True	1	4996	0	4996	4996		[423]	5000	1010
hero:Gatot:GoldenGuard	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		omit	True	1	4992	0	4992	4992		[419]	5000	1010
hero:Gatot:GoldenGuard	testcases/gatot_verified/s3-5000-inf-vs-1000-inf-10-lancer.json#0	4573	1	4573		all_own	True	1	4996	0	4996	4996		[423]	5000	1010
hero:Gatot:GoldenGuard	testcases/gatot_verified/s31-current-2000-inf-2000-marksman-vs-5000-inf.json#0	2291	1	2291		current	True	1	2290	0	2290	2290		[-1]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s31-current-2000-inf-2000-marksman-vs-5000-inf.json#0	2291	1	2291		omit	True	1	2400	0	2400	2400		[109]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s31-current-2000-inf-2000-marksman-vs-5000-inf.json#0	2291	1	2291		all_own	True	1	2290	0	2290	2290		[-1]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s32-current-750-marksman-wayne-vs-3000-inf.json#0	-2738	1	-2738		current	True	1	-2738	0	-2738	-2738		[0]	750	3000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s32-current-750-marksman-wayne-vs-3000-inf.json#0	-2738	1	-2738		omit	True	1	-2718	0	-2718	-2718		[20]	750	3000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s32-current-750-marksman-wayne-vs-3000-inf.json#0	-2738	1	-2738		all_own	True	1	-2738	0	-2738	-2738		[0]	750	3000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s33-current-500-marksman-wayne3-vs-5000-gatot3-inf.json#0	-4977	1	-4977		current	False	500	-4972.116	4.5426661368916985	-4979	-4962	0.360982		500	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s33-current-500-marksman-wayne3-vs-5000-gatot3-inf.json#0	-4977	1	-4977		omit	False	500	-4968.566	4.8584826548434945	-4976	-4958	0.070096		500	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s33-current-500-marksman-wayne3-vs-5000-gatot3-inf.json#0	-4977	1	-4977		all_own	False	500	-4972.116	4.5426661368916985	-4979	-4962	0.360982		500	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s34-current-2100-lancer-2100-marksman-vs-1100-gatot3-inf.json#0	-236	1	-236		current	True	1	-236	0	-236	-236		[0]	4200	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s34-current-2100-lancer-2100-marksman-vs-1100-gatot3-inf.json#0	-236	1	-236		omit	True	1	468	0	468	468		[704]	4200	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s34-current-2100-lancer-2100-marksman-vs-1100-gatot3-inf.json#0	-236	1	-236		all_own	True	1	-236	0	-236	-236		[0]	4200	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s35-current-3000-lancer-1000-marksman-vs-1100-gatot3-inf.json#0	-314	1	-314		current	True	1	-314	0	-314	-314		[0]	4000	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s35-current-3000-lancer-1000-marksman-vs-1100-gatot3-inf.json#0	-314	1	-314		omit	True	1	-131	0	-131	-131		[183]	4000	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s35-current-3000-lancer-1000-marksman-vs-1100-gatot3-inf.json#0	-314	1	-314		all_own	True	1	-314	0	-314	-314		[0]	4000	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s36-current-600-lancer-600-marksman-vs-1100-gatot3-inf.json#0	-1058	1	-1058		current	True	1	-1058	0	-1058	-1058		[0]	1200	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s36-current-600-lancer-600-marksman-vs-1100-gatot3-inf.json#0	-1058	1	-1058		omit	True	1	-1050	0	-1050	-1050		[8]	1200	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s36-current-600-lancer-600-marksman-vs-1100-gatot3-inf.json#0	-1058	1	-1058		all_own	True	1	-1058	0	-1058	-1058		[0]	1200	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s37-current-bilateral-gatot-2000-inf-2000-marksman-vs-5000-inf.json#0	3782	1	3782		current	True	1	3782	0	3782	3782		[0]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s37-current-bilateral-gatot-2000-inf-2000-marksman-vs-5000-inf.json#0	3782	1	3782		omit	True	1	3754	0	3754	3754		[-28]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s37-current-bilateral-gatot-2000-inf-2000-marksman-vs-5000-inf.json#0	3782	1	3782		all_own	True	1	3782	0	3782	3782		[0]	4000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s38-current-bilateral-gatot-800-inf-800-marksman-vs-1100-inf.json#0	-224	1	-224		current	True	1	-224	0	-224	-224		[0]	1600	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s38-current-bilateral-gatot-800-inf-800-marksman-vs-1100-inf.json#0	-224	1	-224		omit	True	1	282	0	282	282		[506]	1600	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s38-current-bilateral-gatot-800-inf-800-marksman-vs-1100-inf.json#0	-224	1	-224		all_own	True	1	-220	0	-220	-220		[4]	1600	1100
hero:Gatot:GoldenGuard	testcases/gatot_verified/s39-1000-lancer-400-marksman-vs-500-gatot3-inf.json#0	-397	1	-397		current	True	1	-397	0	-397	-397		[0]	1400	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s39-1000-lancer-400-marksman-vs-500-gatot3-inf.json#0	-397	1	-397		omit	True	1	-377	0	-377	-377		[20]	1400	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s39-1000-lancer-400-marksman-vs-500-gatot3-inf.json#0	-397	1	-397		all_own	True	1	-397	0	-397	-397		[0]	1400	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-10000.json#0	9992	1	9992		current	False	500	9993.158	1.4619543841182225	9992	9995	1		10000	10000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-10000.json#0	9992	1	9992		omit	False	500	9990.544	1.9492725121576167	9989	9993	0.283886		10000	10000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-10000.json#0	9992	1	9992		all_own	False	500	9993.158	1.4619543841182225	9992	9995	1		10000	10000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-20000.json#0	19983	1	19983		current	False	500	19985.184	2.8897829834405906	19983	19989	1		20000	20000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-20000.json#0	19983	1	19983		omit	False	500	19794.44	14.52212740505807	19765	19823	5e-05		20000	20000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-20000.json#0	19983	1	19983		all_own	False	500	19985.184	2.8897829834405906	19983	19989	1		20000	20000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-40000.json#0	39135	1	39135		current	False	500	39252.358	43.40846029116561	39170	39342	0.014899		40000	40000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-40000.json#0	39135	1	39135		omit	False	500	37924.794	100.48708809467759	37737	38120	5e-05		40000	40000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-40000.json#0	39135	1	39135		all_own	False	500	39252.358	43.40846029116561	39170	39342	0.014899		40000	40000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-90000.json#0	83565	1	83565		current	False	500	83398.882	208.80816501169457	83002	83782	0.420579		90000	90000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-90000.json#0	83565	1	83565		omit	False	500	79983.546	258.19675251640956	79484	80478	5e-05		90000	90000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s4-fc9-gatot-90000.json#0	83565	1	83565		all_own	False	500	83398.882	208.80816501169457	83002	83782	0.420579		90000	90000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s40-2000-inf-1000-marksman-vs-5000-inf.json#0	2802	1	2802		current	True	1	2802	0	2802	2802		[0]	3000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s40-2000-inf-1000-marksman-vs-5000-inf.json#0	2802	1	2802		omit	True	1	2764	0	2764	2764		[-38]	3000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s40-2000-inf-1000-marksman-vs-5000-inf.json#0	2802	1	2802		all_own	True	1	2802	0	2802	2802		[0]	3000	5000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s41-300-inf-200-lancer-600-marksman-vs-500-inf.json#0	939	1	939		current	True	1	939	0	939	939		[0]	1100	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s41-300-inf-200-lancer-600-marksman-vs-500-inf.json#0	939	1	939		omit	True	1	942	0	942	942		[3]	1100	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s41-300-inf-200-lancer-600-marksman-vs-500-inf.json#0	939	1	939		all_own	True	1	939	0	939	939		[0]	1100	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s42-current-wayne-skill-shield-scope-200-inf-vs-450-inf.json#0	32	1	32		current	False	500	31.24	1.7969022553914464	27	32	1		200	450
hero:Gatot:GoldenGuard	testcases/gatot_verified/s42-current-wayne-skill-shield-scope-200-inf-vs-450-inf.json#0	32	1	32		omit	False	500	148.902	3.492390238670104	143	151	5e-05		200	450
hero:Gatot:GoldenGuard	testcases/gatot_verified/s42-current-wayne-skill-shield-scope-200-inf-vs-450-inf.json#0	32	1	32		all_own	False	500	31.24	1.7969022553914464	27	32	1		200	450
hero:Gatot:GoldenGuard	testcases/gatot_verified/s43-current-reciprocal-shield-cap-450-inf-vs-200-inf.json#0	-27	1	-27		current	True	1	-27	0	-27	-27		[0]	450	200
hero:Gatot:GoldenGuard	testcases/gatot_verified/s43-current-reciprocal-shield-cap-450-inf-vs-200-inf.json#0	-27	1	-27		omit	True	1	-141	0	-141	-141		[-114]	450	200
hero:Gatot:GoldenGuard	testcases/gatot_verified/s43-current-reciprocal-shield-cap-450-inf-vs-200-inf.json#0	-27	1	-27		all_own	True	1	-27	0	-27	-27		[0]	450	200
hero:Gatot:GoldenGuard	testcases/gatot_verified/s44-current-reciprocal-shield-cap-2500-inf-vs-500-inf.json#0	477	1	477		current	True	1	477	0	477	477		[0]	2500	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s44-current-reciprocal-shield-cap-2500-inf-vs-500-inf.json#0	477	1	477		omit	True	1	299	0	299	299		[-178]	2500	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s44-current-reciprocal-shield-cap-2500-inf-vs-500-inf.json#0	477	1	477		all_own	True	1	477	0	477	477		[0]	2500	500
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-20000.json#0	19986	1	19986		current	False	500	19987.84	2.413721629394824	19986	19991	1		20000	20000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-20000.json#0	19986	1	19986		omit	False	500	19984.208	2.8964659552737912	19982	19988	0.081946		20000	20000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-20000.json#0	19986	1	19986		all_own	False	500	19987.84	2.413721629394824	19986	19991	1		20000	20000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-40000.json#0	39914	1	39914		current	False	500	39914.57	7.6392287327493005	39900	39928	0.647268		40000	40000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-40000.json#0	39914	1	39914		omit	False	500	39137.03	54.27541562699429	39036	39252	5e-05		40000	40000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-40000.json#0	39914	1	39914		all_own	False	500	39914.57	7.6392287327493005	39900	39928	0.647268		40000	40000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-90000.json#0	86767	1	86767		current	False	500	86801.584	143.95736309330465	86537	87085	0.459227		90000	90000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-90000.json#0	86767	1	86767		omit	False	500	83952.826	202.5520337512152	83586	84355	5e-05		90000	90000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s5-fc9-gatot-lumak-90000.json#0	86767	1	86767		all_own	False	500	86801.584	143.95736309330465	86537	87085	0.459227		90000	90000
hero:Gatot:GoldenGuard	testcases/gatot_verified/s7-10000-t6-marksmen-vs-one-t1-fc10-infantry.json#0	9539	1	9539		current	False	500	9539	0	9539	9539	1		10000	1
hero:Gatot:GoldenGuard	testcases/gatot_verified/s7-10000-t6-marksmen-vs-one-t1-fc10-infantry.json#0	9539	1	9539		omit	False	500	9539	0	9539	9539	1		10000	1
hero:Gatot:GoldenGuard	testcases/gatot_verified/s7-10000-t6-marksmen-vs-one-t1-fc10-infantry.json#0	9539	1	9539		all_own	False	500	9539	0	9539	9539	1		10000	1
hero:Gatot:GoldenGuard	testcases/gatot_verified/s8-10000-t9-marksmen-vs-one-t1-fc10-infantry.json#0	9719	1	9719		current	False	500	9719	0	9719	9719	1		10000	1
hero:Gatot:GoldenGuard	testcases/gatot_verified/s8-10000-t9-marksmen-vs-one-t1-fc10-infantry.json#0	9719	1	9719		omit	False	500	9924.574	15.47240494006207	9892	9952	5e-05		10000	1
hero:Gatot:GoldenGuard	testcases/gatot_verified/s8-10000-t9-marksmen-vs-one-t1-fc10-infantry.json#0	9719	1	9719		all_own	False	500	9719	0	9719	9719	1		10000	1
hero:Gatot:GoldenGuard	testcases/gatot_verified/s8-11548-t9-marksmen-vs-one-t1-fc10-infantry.json#0	11267	1	11267		current	False	500	11344.842	25.174919844526954	11294	11390	0.00175		11548	1
